uid,iid
2511,735
2511,822
2511,1057
2512,357
2512,310
2512,973
2512,539
2513,310
2513,1057
2513,1236
2513,357
2513,1556
2513,1557
2514,311
2514,717
2514,1257
2514,1291
2514,1375
2515,311
2515,1155
2515,313
2515,1291
2516,373
2516,557
2516,1157
2516,1246
2517,313
2517,801
2517,1171
2517,1181
2518,510
2518,1184
2518,311
2518,1557
2519,311
2519,313
2519,445
2519,1177
2520,311
2520,506
2520,652
2520,813
2521,460
2521,312
2521,1257
2521,1335
2522,453
2522,810
2522,841
2522,312
2523,397
2523,961
2523,313
2523,1547
2523,1553
2523,1555
2523,1557
2524,314
2524,398
2524,400
2524,313
2524,1190
2524,1669
2525,445
2525,313
2525,739
2525,1245
2526,422
2526,839
2526,313
2526,1123
2527,652
2527,709
2527,782
2527,1001
2527,1184
2527,1325
2528,668
2528,315
2528,998
2528,1160
2528,1183
2528,1257
2528,1057
2528,1549
2529,316
2529,317
2529,460
2529,678
2529,887
2530,839
2530,1123
2530,1257
2530,315
2531,489
2531,701
2531,831
2531,1038
2531,1082
2531,1093
2531,1094
2531,1142
2531,315
2532,499
2532,593
2532,640
2532,1171
2532,1183
2532,1184
2533,315
2533,839
2533,902
2533,1123
2533,1135
2534,422
2534,479
2534,315
2534,839
2534,1123
2535,315
2535,810
2535,939
2535,1052
2536,1184
2536,1291
2536,315
2536,1346
2536,1446
2537,422
2537,315
2537,839
2537,429
2538,315
2538,479
2538,1301
2538,747
2539,315
2539,453
2539,652
2539,1004
2540,579
2540,315
2540,939
2540,1666
2541,315
2541,786
2541,810
2541,937
2542,849
2542,315
2542,1132
2542,1136
2543,315
2543,632
2543,778
2543,834
2543,885
2543,317
2543,961
2543,898
2543,1227
2543,1184
2543,1350
2543,1363
2543,1377
2543,1531
2543,1551
2543,1557
2544,315
2544,422
2544,839
2544,1123
2545,315
2545,479
2545,461
2545,1185
2545,1229
2545,1256
2545,1288
2545,1304
2545,1307
2545,1461
2545,481
2546,328
2546,315
2546,1134
2546,1187
2546,961
2547,866
2547,898
2547,902
2547,1001
2547,1045
2548,315
2548,429
2548,479
2548,505
2548,832
2548,839
2548,885
2548,422
2548,1435
2548,1455
2548,1499
2549,831
2549,839
2549,932
2549,1057
2549,1120
2549,1123
2549,1516
2549,1596
2550,317
2550,424
2550,480
2550,928
2551,317
2551,357
2551,316
2551,638
2551,936
2552,316
2552,503
2552,659
2552,363
2552,795
2552,902
2553,316
2553,588
2553,650
2553,777
2553,328
2553,811
2553,1013
2553,1118
2553,1159
2554,317
2554,316
2554,920
2554,885
2555,317
2555,512
2555,628
2555,1257
2555,1272
2555,1291
2555,1335
2556,316
2556,772
2556,1135
2556,1257
2557,451
2557,641
2557,856
2557,901
2557,316
2557,1237
2557,1351
2558,363
2558,316
2558,1085
2558,1307
2559,316
2559,716
2559,740
2559,317
2559,1550
2560,316
2560,367
2560,317
2560,1184
2561,700
2561,867
2561,316
2561,1555
2562,317
2562,316
2562,928
2562,961
2562,1299
2563,316
2563,740
2563,928
2563,328
2564,316
2564,453
2564,1038
2564,1150
2564,1420
2565,323
2565,939
2565,1037
2565,1109
2565,1214
2566,361
2566,399
2566,316
2566,822
2566,1237
2567,316
2567,452
2567,489
2567,688
2567,317
2567,1372
2567,1404
2567,1503
2567,1615
2567,1288
2567,1657
2568,316
2568,361
2568,808
2568,852
2568,1055
2568,1056
2568,460
2568,1125
2568,1146
2568,1324
2569,316
2569,1293
2569,1362
2569,344
2570,317
2570,795
2570,316
2570,1425
2570,1377
2571,316
2571,713
2571,1061
2571,1183
2572,424
2572,509
2572,316
2572,659
2572,1266
2572,1299
2572,1348
2572,1350
2573,316
2573,424
2573,885
2573,939
2574,317
2574,735
2574,316
2574,831
2574,1164
2575,316
2575,439
2575,321
2575,508
2576,316
2576,424
2576,598
2576,1002
2577,317
2577,340
2577,1001
2577,316
2578,316
2578,632
2578,1059
2578,1446
2579,316
2579,679
2579,735
2579,1184
2580,659
2580,316
2580,955
2580,1257
2581,317
2581,316
2581,424
2581,921
2582,317
2582,316
2582,1087
2582,889
2582,1604
2583,316
2583,453
2583,539
2583,652
2583,735
2583,866
2583,1184
2584,399
2584,1134
2584,1257
2584,316
2585,424
2585,317
2585,1048
2585,1096
2585,1201
2586,361
2586,317
2586,539
2586,1548
2587,328
2587,317
2587,1237
2587,1257
2588,361
2588,424
2588,317
2588,928
2589,621
2589,317
2589,865
2589,1287
2589,1296
2589,1392
2589,699
2589,1554
2589,1555
2590,317
2590,424
2590,464
2590,659
2590,904
2590,363
2590,1435
2590,1455
2590,1057
2591,319
2591,317
2591,1549
2591,1236
2592,317
2592,1086
2592,1257
2592,1057
2593,317
2593,399
2593,632
2593,829
2593,1251
2593,398
2594,317
2594,342
2594,506
2594,839
2594,523
2594,1124
2595,317
2595,1123
2595,1001
2595,1555
2595,1556
2595,1557
2596,317
2596,387
2596,732
2596,783
2596,868
2597,318
2597,1257
2597,384
2597,1395
2597,1396
2597,1398
2597,1404
2597,1363
2598,318
2598,575
2598,1237
2598,1325
2599,318
2599,524
2599,614
2599,688
2599,901
2599,952
2599,1087
2599,1123
2599,1160
2599,1183
2599,1278
2599,1310
2599,1351
2599,1407
2599,1450
2600,319
2600,506
2600,811
2600,902
2600,1230
2601,1550
2601,1555
2601,1556
2601,1557
2602,319
2602,353
2602,1100
2602,588
2603,319
2603,599
2603,747
2603,785
2603,795
2603,822
2603,902
2603,1288
2604,342
2604,523
2604,319
2604,1230
2605,504
2605,795
2605,319
2605,1056
2606,786
2606,885
2606,1236
2606,1291
2606,1393
2606,1404
2606,1455
2607,319
2607,1230
2607,504
2607,1551
2607,1556
2608,320
2608,899
2608,1351
2608,402
2609,320
2609,615
2609,654
2609,658
2609,1124
2609,1258
2610,363
2610,320
2610,658
2610,1257
2611,516
2611,1350
2611,320
2611,1488
2611,1544
2611,1394
2612,320
2612,358
2612,1302
2612,1325
2613,1203
2613,1255
2613,1556
2613,1557
2614,522
2614,638
2614,936
2614,1006
2615,321
2615,905
2615,889
2615,1264
2615,1236
2615,1389
2616,321
2616,344
2616,398
2616,399
2616,400
2616,401
2616,404
2616,424
2616,641
2616,986
2616,1061
2616,358
2616,1119
2616,1324
2617,388
2617,463
2617,471
2617,540
2617,554
2618,660
2618,815
2618,1172
2618,1257
2619,360
2619,507
2619,322
2619,764
2619,785
2619,815
2619,900
2619,901
2620,810
2620,322
2620,1389
2620,1395
2620,1396
2620,930
2621,1058
2621,1258
2621,1264
2621,1472
2621,1527
2621,1571
2621,1603
2622,323
2622,372
2622,780
2622,781
2622,905
2622,927
2622,939
2622,1109
2622,1160
2622,502
2622,1249
2622,1257
2622,1391
2622,1398
2622,1221
2622,1426
2622,1514
2622,1603
2623,323
2623,1045
2623,1238
2623,1549
2623,1557
2624,548
2624,741
2624,762
2624,822
2624,836
2624,891
2624,962
2624,323
2624,1238
2624,1281
2624,1332
2624,1434
2624,1450
2624,1600
2625,452
2625,469
2625,323
2625,490
2625,504
2625,688
2625,700
2625,786
2625,477
2625,831
2625,901
2625,945
2625,1086
2625,1110
2625,1330
2625,1363
2626,324
2626,524
2626,794
2626,887
2626,928
2627,1100
2627,1246
2627,325
2627,1417
2628,424
2628,643
2628,909
2628,986
2629,440
2629,831
2629,1057
2629,326
2629,1257
2630,326
2630,509
2630,520
2630,685
2630,810
2630,939
2631,504
2631,326
2631,785
2631,1288
2631,1307
2631,1464
2632,326
2632,886
2632,440
2632,1347
2632,1423
2633,1172
2633,1181
2633,1183
2633,1185
2634,815
2634,900
2634,986
2634,1230
2634,326
2635,326
2635,711
2635,747
2635,853
2635,1144
2636,552
2636,775
2636,898
2636,1057
2636,1069
2636,326
2637,440
2637,504
2637,986
2637,326
2638,326
2638,644
2638,855
2638,1362
2638,511
2638,1570
2638,1628
2638,1430
2639,326
2639,831
2639,1086
2639,1184
2640,481
2640,326
2640,1418
2640,1422
2641,326
2641,399
2641,402
2641,786
2641,810
2641,822
2641,986
2641,600
2641,1134
2641,1257
2641,1061
2641,1549
2641,1595
2642,522
2642,610
2642,326
2642,849
2643,326
2643,504
2643,785
2643,855
2643,1006
2643,1362
2643,984
2644,327
2644,707
2644,876
2644,603
2644,1018
2645,327
2645,707
2645,587
2645,1326
2645,1457
2646,328
2646,1173
2646,1183
2646,1185
2646,1257
2646,1325
2646,1549
2646,575
2647,498
2647,328
2647,716
2647,775
2647,928
2647,1229
2648,1183
2648,1257
2648,1291
2648,328
2649,328
2649,399
2649,1184
2649,1181
2649,1284
2650,465
2650,598
2650,716
2650,729
2650,832
2650,871
2650,904
2650,328
2650,930
2650,951
2650,1049
2650,1207
2650,1237
2650,1280
2650,1288
2650,1351
2650,1368
2650,1377
2650,1386
2650,1388
2650,1394
2650,1395
2650,1403
2650,1404
2650,932
2650,1464
2650,1441
2651,701
2651,810
2651,1087
2651,1549
2651,1555
2651,1556
2651,1557
2652,328
2652,723
2652,1009
2652,1227
2652,1620
2653,1185
2653,1237
2653,328
2653,1680
2654,368
2654,328
2654,1573
2654,1585
2654,1317
2654,1630
2655,328
2655,453
2655,410
2655,652
2655,1001
2656,328
2656,1183
2656,1377
2656,1524
2657,369
2657,632
2657,961
2657,1337
2657,1591
2658,346
2658,523
2658,775
2658,811
2658,1017
2658,1285
2658,1425
2658,328
2658,1544
2658,1596
2658,1573
2659,328
2659,546
2659,1159
2659,1252
2659,1293
2659,1377
2659,1378
2659,381
2659,1521
2660,328
2660,795
2660,928
2660,1001
2660,1190
2660,1229
2661,539
2661,973
2661,328
2661,1616
2662,453
2662,593
2662,328
2662,652
2662,1495
2663,361
2663,464
2663,928
2663,1190
2663,1304
2663,328
2663,1378
2664,666
2664,831
2664,1183
2664,1185
2665,328
2665,504
2665,792
2665,785
2665,1235
2666,1001
2666,1183
2666,1549
2666,1556
2667,506
2667,822
2667,889
2667,1291
2668,503
2668,328
2668,1057
2668,1318
2668,524
2669,650
2669,328
2669,1181
2669,1221
2670,632
2670,961
2670,328
2670,1557
2671,652
2671,328
2671,1087
2671,1555
2672,504
2672,678
2672,785
2672,1086
2672,1134
2672,1185
2673,328
2673,1288
2673,1446
2673,1057
2674,1161
2674,1183
2674,1185
2674,328
2674,1557
2675,369
2675,460
2675,679
2675,328
2675,1186
2675,1257
2675,1291
2675,1565
2676,363
2676,1551
2676,1555
2676,1557
2677,381
2677,504
2677,785
2677,1557
2678,373
2678,472
2678,902
2678,1183
2678,1185
2678,1257
2678,1380
2678,328
2678,1573
2679,328
2679,1183
2679,1377
2679,1549
2680,328
2680,379
2680,831
2680,889
2681,1001
2681,1085
2681,1549
2681,1555
2682,1184
2682,1332
2682,1450
2682,1551
2682,1557
2683,328
2683,679
2683,1001
2683,1227
2684,388
2684,597
2684,857
2684,1167
2684,1249
2684,1291
2684,1409
2685,328
2685,632
2685,822
2685,831
2685,961
2685,1160
2685,524
2685,1394
2685,1557
2686,811
2686,1001
2686,1057
2686,1058
2687,328
2687,652
2687,721
2687,373
2687,970
2688,363
2688,822
2688,1307
2688,1450
2689,1048
2689,1057
2689,1227
2689,1282
2690,363
2690,480
2690,811
2690,889
2691,1183
2691,328
2691,1555
2691,1556
2691,1557
2692,340
2692,503
2692,328
2692,795
2693,338
2693,432
2693,329
2693,796
2693,554
2693,815
2693,866
2693,886
2693,888
2693,892
2693,812
2693,1057
2693,1085
2693,1442
2693,1444
2693,1479
2694,329
2694,361
2694,770
2694,785
2694,1046
2694,1288
2695,505
2695,770
2695,330
2695,1556
2696,330
2696,490
2696,937
2696,1253
2696,1023
2696,1269
2697,334
2697,718
2697,1558
2697,1624
2697,1644
2697,1643
2698,379
2698,871
2698,334
2698,1368
2698,1352
2698,1396
2698,1521
2698,1544
2698,1592
2698,1388
2699,335
2699,701
2699,688
2699,1549
2700,554
2700,801
2700,839
2700,1023
2700,1123
2700,1196
2700,1215
2700,335
2701,599
2701,1550
2701,1555
2701,1556
2701,336
2702,336
2702,499
2702,772
2702,822
2702,1324
2703,336
2703,599
2703,678
2703,339
2703,1335
2704,337
2704,728
2704,869
2704,1377
2705,337
2705,849
2705,794
2705,1155
2706,339
2706,678
2706,773
2706,928
2706,1555
2706,1557
2707,339
2707,439
2707,342
2707,457
2707,1007
2707,883
2707,1015
2707,1087
2707,1310
2707,1465
2708,339
2708,518
2708,575
2708,632
2708,659
2708,1001
2709,339
2709,619
2709,1114
2709,1299
2710,1184
2710,1495
2710,339
2710,1618
2711,444
2711,339
2711,1140
2711,1052
2711,1650
2712,476
2712,339
2712,1284
2712,1289
2712,1327
2713,432
2713,554
2713,562
2713,791
2714,339
2714,453
2714,646
2714,658
2714,716
2714,735
2714,1001
2715,369
2715,339
2715,834
2715,546
2715,1185
2715,1085
2716,453
2716,340
2716,652
2716,503
2716,955
2716,795
2716,1257
2717,340
2717,609
2717,481
2717,783
2717,1001
2717,1011
2717,1304
2718,340
2718,930
2718,1236
2718,795
2719,340
2719,795
2719,503
2719,1526
2719,1556
2720,340
2720,503
2720,795
2720,937
2720,1557
2721,561
2721,562
2721,812
2721,901
2721,340
2721,1425
2722,504
2722,785
2722,786
2722,867
2723,721
2723,340
2723,810
2723,1335
2724,340
2724,887
2724,902
2724,904
2725,340
2725,795
2725,504
2725,1464
2726,340
2726,503
2726,939
2726,1257
2727,632
2727,658
2727,340
2727,795
2727,961
2727,1111
2728,678
2728,679
2728,340
2728,822
2729,426
2729,340
2729,453
2729,652
2730,340
2730,504
2730,756
2730,928
2730,998
2730,363
2731,340
2731,652
2731,1549
2731,1551
2731,1555
2731,1556
2731,1557
2732,699
2732,917
2732,918
2732,340
2733,340
2733,504
2733,795
2733,453
2734,831
2734,340
2734,1053
2734,853
2735,340
2735,822
2735,1549
2735,1551
2735,1555
2736,885
2736,1237
2736,1291
2736,1404
2736,340
2737,453
2737,340
2737,556
2737,1037
2737,1549
2737,1556
2738,340
2738,504
2738,453
2738,636
2738,652
2738,778
2738,785
2738,563
2738,836
2738,1258
2738,1350
2738,1377
2739,565
2739,340
2739,899
2739,887
2740,498
2740,341
2740,1229
2740,1257
2740,1396
2740,1516
2741,341
2741,498
2741,1064
2741,1549
2741,1551
2742,453
2742,652
2742,1001
2742,1057
2742,1378
2742,341
2743,341
2743,498
2743,775
2743,1160
2744,341
2744,498
2744,1004
2744,775
2745,341
2745,1001
2745,889
2745,1293
2745,1495
2745,1679
2746,756
2746,961
2746,341
2746,1001
2747,341
2747,498
2747,652
2747,700
2747,775
2748,1056
2748,341
2748,1351
2748,1388
2749,504
2749,341
2749,785
2749,822
2749,1001
2749,1257
2750,498
2750,609
2750,341
2750,1001
2751,453
2751,504
2751,1057
2751,1134
2751,1184
2751,1551
2751,1557
2752,361
2752,416
2752,723
2752,1257
2753,379
2753,464
2753,1237
2753,1575
2753,1619
2753,341
2754,341
2754,561
2754,566
2754,568
2754,436
2755,341
2755,488
2755,574
2755,814
2755,916
2755,921
2755,1115
2756,341
2756,466
2756,831
2756,598
2757,464
2757,341
2757,864
2757,911
2757,758
2757,1378
2757,1565
2758,504
2758,785
2758,1057
2758,1087
2758,341
2758,1288
2759,464
2759,652
2759,716
2759,1001
2760,504
2760,785
2760,1004
2760,341
2761,566
2761,341
2761,778
2761,775
2762,424
2762,506
2762,632
2762,786
2762,961
2762,1055
2762,1307
2763,460
2763,724
2763,798
2763,928
2764,447
2764,498
2764,542
2764,638
2764,811
2764,1201
2765,341
2765,781
2765,498
2765,1391
2765,1394
2765,1229
2765,1544
2766,1357
2766,1389
2766,1393
2766,1425
2767,357
2767,451
2767,453
2767,849
2767,1055
2768,341
2768,1255
2768,1257
2768,652
2768,1604
2769,498
2769,652
2769,785
2769,948
2769,1001
2769,1224
2770,341
2770,424
2770,1001
2770,1229
2771,498
2771,775
2771,1001
2771,1335
2772,341
2772,601
2772,987
2772,416
2772,1319
2772,1376
2772,1234
2772,1587
2773,341
2773,503
2773,560
2773,704
2773,795
2773,815
2774,853
2774,1350
2774,1357
2774,1363
2774,1380
2774,1391
2774,1398
2775,342
2775,1094
2775,1150
2775,1420
2776,523
2776,810
2776,811
2776,1007
2776,1230
2776,342
2776,1557
2777,488
2777,562
2777,568
2777,795
2777,836
2777,887
2777,906
2777,1007
2777,1079
2777,342
2778,342
2778,503
2778,523
2778,649
2778,786
2778,439
2778,885
2778,939
2778,1007
2778,1086
2779,523
2779,780
2779,949
2779,1249
2779,1389
2780,810
2780,342
2780,904
2780,1236
2780,1255
2781,342
2781,506
2781,775
2781,436
2782,1007
2782,1029
2782,1403
2782,342
2782,1603
2783,342
2783,523
2783,652
2783,795
2784,342
2784,520
2784,506
2784,577
2784,718
2784,720
2784,523
2784,810
2784,846
2784,769
2784,865
2784,867
2784,893
2784,898
2784,902
2784,939
2784,1015
2784,1291
2785,523
2785,815
2785,883
2785,342
2785,1257
2786,342
2786,932
2786,1394
2786,1403
2787,464
2787,1001
2787,1394
2787,1549
2788,342
2788,840
2788,850
2788,1015
2788,981
2788,1357
2788,1379
2789,652
2789,344
2789,1001
2789,1088
2790,436
2790,539
2790,860
2790,901
2790,906
2790,1057
2791,722
2791,734
2791,1184
2791,1291
2792,345
2792,427
2792,677
2792,767
2792,804
2792,809
2792,958
2792,1053
2792,1133
2792,532
2792,1322
2792,1471
2792,1511
2793,345
2793,584
2793,694
2793,417
2793,1122
2793,1171
2793,1151
2794,427
2794,930
2794,1007
2794,1029
2794,1053
2794,1057
2794,346
2794,1375
2794,1549
2795,346
2795,448
2795,811
2795,417
2795,1351
2795,1209
2796,346
2796,811
2796,902
2796,939
2796,1291
2796,1257
2797,346
2797,930
2797,1293
2797,1357
2797,1386
2797,1409
2797,1522
2797,1527
2797,1549
2797,1557
2797,734
2798,786
2798,810
2798,902
2798,930
2798,932
2798,1007
2798,1255
2798,1363
2798,1394
2798,346
2799,786
2799,346
2799,1257
2799,1160
2799,1516
2800,347
2800,1006
2800,900
2800,1446
2801,347
2801,1065
2801,1330
2801,1404
2801,1528
2802,348
2802,363
2802,460
2802,786
2802,811
2803,349
2803,427
2803,496
2803,509
2804,458
2804,754
2804,822
2804,846
2805,1171
2805,1172
2805,1183
2805,1184
2805,1549
2805,1551
2806,355
2806,587
2806,871
2806,874
2806,351
2806,885
2806,1291
2806,1351
2806,1404
2806,1237
2807,363
2807,351
2807,439
2807,1291
2808,363
2808,465
2808,554
2808,786
2808,351
2808,1184
2809,351
2809,371
2809,434
2809,720
2809,904
2809,1015
2809,623
2809,1209
2810,351
2810,490
2810,618
2810,885
2810,1206
2810,1346
2810,1363
2810,1392
2810,1396
2810,1404
2810,1425
2810,1464
2810,933
2810,1541
2810,1549
2810,1562
2810,1516
2811,351
2811,896
2811,612
2811,1597
2812,351
2812,1001
2812,1257
2812,1342
2812,1501
2813,351
2813,678
2813,822
2813,1257
2814,756
2814,810
2814,937
2814,1555
2815,351
2815,1536
2815,1160
2815,1550
2815,1556
2815,1557
2816,351
2816,460
2816,550
2816,681
2816,822
2816,902
2816,398
2816,1134
2816,1203
2816,1257
2816,1291
2816,1363
2816,1455
2816,1557
2817,433
2817,504
2817,353
2817,1069
2817,935
2817,1227
2817,1288
2818,353
2818,611
2818,610
2818,1257
2819,353
2819,700
2819,1065
2819,657
2820,379
2820,946
2820,1160
2820,1531
2820,1572
2821,354
2821,930
2821,1357
2821,1388
2821,1396
2821,1403
2821,1544
2822,886
2822,1070
2822,1225
2822,1229
2822,1577
2823,785
2823,795
2823,354
2823,1288
2824,436
2824,464
2824,502
2824,354
2824,507
2824,528
2824,534
2824,560
2824,504
2824,574
2824,716
2824,775
2824,792
2824,795
2824,831
2824,834
2824,874
2824,881
2824,889
2824,901
2824,932
2824,1007
2824,1045
2824,734
2824,1207
2824,1275
2824,1293
2824,1317
2824,1264
2824,1356
2824,1397
2824,1485
2824,1527
2824,1573
2824,1604
2824,1646
2824,1657
2825,354
2825,451
2825,522
2825,557
2825,638
2825,866
2825,936
2825,1134
2825,1184
2825,1288
2825,1307
2826,473
2826,652
2826,354
2826,865
2826,700
2827,693
2827,720
2827,851
2827,867
2827,952
2827,982
2827,1285
2827,1327
2827,1374
2827,355
2827,1481
2827,1575
2828,355
2828,394
2828,661
2828,867
2829,478
2829,490
2829,516
2829,355
2829,1035
2829,1468
2830,408
2830,474
2830,356
2830,532
2830,622
2830,983
2831,357
2831,1184
2831,1551
2831,1556
2832,524
2832,357
2832,831
2832,723
2833,357
2833,398
2833,399
2833,504
2833,404
2833,714
2833,785
2833,528
2833,1288
2834,410
2834,427
2834,532
2834,1257
2835,399
2835,405
2835,659
2835,358
2835,844
2836,358
2836,422
2836,901
2836,939
2836,839
2836,1123
2837,424
2837,358
2837,460
2837,735
2838,358
2838,721
2838,1236
2838,1481
2839,358
2839,843
2839,901
2839,975
2839,1315
2839,718
2839,1482
2840,358
2840,600
2840,1057
2840,1085
2841,777
2841,358
2841,1118
2841,1420
2841,795
2842,758
2842,359
2842,1507
2842,1549
2843,359
2843,453
2843,530
2843,1156
2843,1257
2844,473
2844,608
2844,1091
2844,1201
2845,359
2845,379
2845,678
2845,831
2845,1001
2845,1324
2846,361
2846,424
2846,589
2846,937
2846,1020
2846,1037
2846,1038
2846,1057
2846,1224
2846,1299
2846,1595
2847,359
2847,654
2847,750
2847,1057
2848,514
2848,764
2848,1225
2848,1368
2849,514
2849,562
2849,726
2849,856
2850,360
2850,1230
2850,923
2850,1236
2850,1549
2850,1441
2851,514
2851,764
2851,885
2851,905
2851,1045
2851,1087
2851,1225
2851,360
2852,487
2852,632
2852,361
2852,961
2853,361
2853,453
2853,652
2853,494
2853,725
2853,735
2853,928
2853,1001
2854,871
2854,905
2854,361
2854,1434
2855,361
2855,1549
2855,1548
2855,1556
2856,480
2856,593
2856,595
2856,361
2856,1184
2857,361
2857,758
2857,831
2857,1160
2857,480
2858,361
2858,679
2858,678
2858,1304
2858,1548
2859,408
2859,424
2859,839
2859,1324
2860,442
2860,1137
2860,1140
2860,1141
2861,446
2861,361
2861,453
2861,865
2861,649
2861,1029
2861,1237
2861,1392
2861,1503
2862,361
2862,528
2862,679
2862,470
2862,700
2863,424
2863,480
2863,361
2863,723
2863,1059
2864,361
2864,480
2864,740
2864,754
2865,1183
2865,1185
2865,361
2865,1551
2865,1555
2865,1556
2866,361
2866,520
2866,810
2866,652
2866,1257
2866,1551
2867,460
2867,652
2867,735
2867,832
2867,916
2867,928
2867,961
2867,1001
2867,1009
2867,361
2867,1556
2867,1557
2868,424
2868,480
2868,361
2868,497
2869,1171
2869,1172
2869,1184
2869,361
2869,1557
2870,888
2870,361
2870,1237
2870,1409
2871,361
2871,424
2871,503
2871,785
2871,1394
2872,1080
2872,1125
2872,1126
2872,1202
2873,1014
2873,1404
2873,1512
2873,1605
2874,361
2874,424
2874,504
2874,672
2875,480
2875,361
2875,795
2875,902
2876,565
2876,608
2876,361
2876,1016
2876,638
2876,1138
2876,1324
2877,503
2877,504
2877,1257
2877,361
2878,424
2878,510
2878,609
2878,361
2878,979
2879,361
2879,1090
2879,1096
2879,1201
2879,1422
2880,1378
2880,361
2880,1461
2880,1549
2880,1555
2880,1572
2880,1580
2880,1582
2881,786
2881,361
2881,1180
2881,1185
2881,1267
2882,1227
2882,1281
2882,1365
2882,1388
2882,1391
2882,1394
2882,1396
2882,1441
2882,1495
2882,1521
2883,785
2883,361
2883,901
2883,1183
2883,1215
2883,1288
2883,861
2883,1300
2883,1351
2883,1386
2883,1425
2884,839
2884,849
2884,898
2884,1020
